Cas: 0.00, X: 100.00, Y: 20.00, V_X: -5.00, V_Y: 0.00, P: 10.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.61, X: 96.39, Y: 12.64, V_X: -1.03, V_Y: -5.86, P: 9.22, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.62, X: 96.37, Y: 12.57, V_X: -1.03, V_Y: -5.79, P: 9.21, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.63, X: 96.36, Y: 12.53, V_X: -0.98, V_Y: -5.76, P: 9.20, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.63, X: 96.36, Y: 12.51, V_X: -0.98, V_Y: -5.78, P: 9.20, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.64, X: 96.35, Y: 12.44, V_X: -0.98, V_Y: -5.72, P: 9.18, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.66, X: 96.34, Y: 12.37, V_X: -0.98, V_Y: -5.81, P: 9.18, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.67, X: 96.32, Y: 12.27, V_X: -0.98, V_Y: -5.73, P: 9.17, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.68, X: 96.32, Y: 12.25, V_X: -0.96, V_Y: -5.71, P: 9.16, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.68, X: 96.31, Y: 12.22, V_X: -0.96, V_Y: -5.68, P: 9.16, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.68, X: 96.31, Y: 12.20, V_X: -0.95, V_Y: -5.67, P: 9.15, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.69, X: 96.30, Y: 12.17, V_X: -0.95, V_Y: -5.71, P: 9.15, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.70, X: 96.30, Y: 12.12, V_X: -0.95, V_Y: -5.67, P: 9.14, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.70, X: 96.29, Y: 12.11, V_X: -0.93, V_Y: -5.66, P: 9.14, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.71, X: 96.29, Y: 12.07, V_X: -0.93, V_Y: -5.62, P: 9.13, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.71, X: 96.29, Y: 12.06, V_X: -0.92, V_Y: -5.62, P: 9.13, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.71, X: 96.28, Y: 12.05, V_X: -0.92, V_Y: -5.62, P: 9.13, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.71, X: 96.28, Y: 12.05, V_X: -0.92, V_Y: -5.63, P: 9.13, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.72, X: 96.28, Y: 12.02, V_X: -0.92, V_Y: -5.60, P: 9.12, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.72, X: 96.28, Y: 12.01, V_X: -0.92, V_Y: -5.62, P: 9.12, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.72, X: 96.27, Y: 11.98, V_X: -0.92, V_Y: -5.59, P: 9.12, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.73, X: 96.27, Y: 11.97, V_X: -0.91, V_Y: -5.59, P: 9.12, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.73, X: 96.27, Y: 11.97, V_X: -0.91, V_Y: -5.59, P: 9.12, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.73, X: 96.27, Y: 11.96, V_X: -0.91, V_Y: -5.60, P: 9.12, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.73, X: 96.27, Y: 11.94, V_X: -0.91, V_Y: -5.58, P: 9.11, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.73, X: 96.26, Y: 11.93, V_X: -0.91, V_Y: -5.58, P: 9.11, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.73, X: 96.26, Y: 11.93, V_X: -0.90, V_Y: -5.59, P: 9.11, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.74, X: 96.26, Y: 11.92, V_X: -0.89, V_Y: -5.59, P: 9.11, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.74, X: 96.26, Y: 11.88, V_X: -0.89, V_Y: -5.55, P: 9.10, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.75, X: 96.25, Y: 11.87, V_X: -0.89, V_Y: -5.56, P: 9.10, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.75, X: 96.25, Y: 11.86, V_X: -0.89, V_Y: -5.56, P: 9.10, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.75, X: 96.25, Y: 11.86, V_X: -0.88, V_Y: -5.56, P: 9.10, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.75, X: 96.25, Y: 11.83, V_X: -0.88, V_Y: -5.53, P: 9.10, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.76, X: 96.24, Y: 11.80, V_X: -0.88, V_Y: -5.57, P: 9.10, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.76, X: 96.24, Y: 11.78, V_X: -0.88, V_Y: -5.56, P: 9.09, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.76, X: 96.24, Y: 11.77, V_X: -0.87, V_Y: -5.54, P: 9.09, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.77, X: 96.23, Y: 11.72, V_X: -0.87, V_Y: -5.50, P: 9.08, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.78, X: 96.23, Y: 11.69, V_X: -0.83, V_Y: -5.48, P: 9.07, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.78, X: 96.22, Y: 11.67, V_X: -0.83, V_Y: -5.50, P: 9.07, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.79, X: 96.21, Y: 11.60, V_X: -0.83, V_Y: -5.44, P: 9.06, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.80, X: 96.21, Y: 11.58, V_X: -0.83, V_Y: -5.46, P: 9.06, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.80, X: 96.21, Y: 11.55, V_X: -0.83, V_Y: -5.43, P: 9.05, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.80, X: 96.20, Y: 11.54, V_X: -0.83, V_Y: -5.44, P: 9.05, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.80, X: 96.20, Y: 11.54, V_X: -0.83, V_Y: -5.45, P: 9.05, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.81, X: 96.20, Y: 11.50, V_X: -0.83, V_Y: -5.42, P: 9.05, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.81, X: 96.20, Y: 11.49, V_X: -0.82, V_Y: -5.43, P: 9.05, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.82, X: 96.19, Y: 11.46, V_X: -0.82, V_Y: -5.40, P: 9.04, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.82, X: 96.19, Y: 11.45, V_X: -0.82, V_Y: -5.41, P: 9.04, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.82, X: 96.19, Y: 11.44, V_X: -0.82, V_Y: -5.40, P: 9.04, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.83, X: 96.18, Y: 11.41, V_X: -0.78, V_Y: -5.37, P: 9.03, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.83, X: 96.18, Y: 11.40, V_X: -0.78, V_Y: -5.37, P: 9.03, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.83, X: 96.18, Y: 11.39, V_X: -0.78, V_Y: -5.39, P: 9.03, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.84, X: 96.18, Y: 11.35, V_X: -0.78, V_Y: -5.36, P: 9.02, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.84, X: 96.17, Y: 11.34, V_X: -0.78, V_Y: -5.37, P: 9.02, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.85, X: 96.17, Y: 11.29, V_X: -0.78, V_Y: -5.33, P: 9.01, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.85, X: 96.16, Y: 11.28, V_X: -0.78, V_Y: -5.35, P: 9.01, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.86, X: 96.16, Y: 11.25, V_X: -0.78, V_Y: -5.32, P: 9.01, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.86, X: 96.16, Y: 11.24, V_X: -0.77, V_Y: -5.31, P: 9.01, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.86, X: 96.16, Y: 11.23, V_X: -0.77, V_Y: -5.32, P: 9.01, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.87, X: 96.15, Y: 11.19, V_X: -0.77, V_Y: -5.28, P: 9.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.87, X: 96.15, Y: 11.18, V_X: -0.76, V_Y: -5.29, P: 9.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.87, X: 96.15, Y: 11.17, V_X: -0.76, V_Y: -5.30, P: 9.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.88, X: 96.14, Y: 11.14, V_X: -0.76, V_Y: -5.27, P: 8.99, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.88, X: 96.14, Y: 11.13, V_X: -0.75, V_Y: -5.28, P: 8.99, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.89, X: 96.14, Y: 11.08, V_X: -0.75, V_Y: -5.23, P: 8.98, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.90, X: 96.13, Y: 11.06, V_X: -0.72, V_Y: -5.26, P: 8.98, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.90, X: 96.13, Y: 11.05, V_X: -0.72, V_Y: -5.26, P: 8.98, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.91, X: 96.12, Y: 10.99, V_X: -0.72, V_Y: -5.21, P: 8.97, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.91, X: 96.12, Y: 10.96, V_X: -0.72, V_Y: -5.25, P: 8.97, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.92, X: 96.12, Y: 10.94, V_X: -0.72, V_Y: -5.23, P: 8.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.92, X: 96.11, Y: 10.92, V_X: -0.70, V_Y: -5.21, P: 8.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.94, X: 96.10, Y: 10.85, V_X: -0.70, V_Y: -5.14, P: 8.94, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.94, X: 96.10, Y: 10.83, V_X: -0.69, V_Y: -5.16, P: 8.94, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.95, X: 96.10, Y: 10.79, V_X: -0.69, V_Y: -5.12, P: 8.93, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.95, X: 96.09, Y: 10.77, V_X: -0.69, V_Y: -5.15, P: 8.93, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.95, X: 96.09, Y: 10.76, V_X: -0.69, V_Y: -5.13, P: 8.93, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.96, X: 96.09, Y: 10.74, V_X: -0.67, V_Y: -5.12, P: 8.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.96, X: 96.09, Y: 10.71, V_X: -0.67, V_Y: -5.08, P: 8.92, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.97, X: 96.08, Y: 10.69, V_X: -0.67, V_Y: -5.11, P: 8.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.97, X: 96.08, Y: 10.67, V_X: -0.67, V_Y: -5.09, P: 8.91, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.97, X: 96.08, Y: 10.66, V_X: -0.65, V_Y: -5.08, P: 8.91, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.98, X: 96.07, Y: 10.62, V_X: -0.65, V_Y: -5.04, P: 8.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.98, X: 96.07, Y: 10.61, V_X: -0.65, V_Y: -5.04, P: 8.90, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.99, X: 96.07, Y: 10.59, V_X: -0.62, V_Y: -5.07, P: 8.90, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.99, X: 96.07, Y: 10.59, V_X: -0.62, V_Y: -5.08, P: 8.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.01, X: 96.06, Y: 10.47, V_X: -0.62, V_Y: -4.96, P: 8.88, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.01, X: 96.05, Y: 10.46, V_X: -0.62, V_Y: -4.97, P: 8.88, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.02, X: 96.05, Y: 10.42, V_X: -0.62, V_Y: -4.93, P: 8.87, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.02, X: 96.05, Y: 10.41, V_X: -0.61, V_Y: -4.95, P: 8.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.03, X: 96.04, Y: 10.37, V_X: -0.61, V_Y: -4.91, P: 8.86, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.03, X: 96.04, Y: 10.37, V_X: -0.60, V_Y: -4.93, P: 8.86, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.04, X: 96.04, Y: 10.32, V_X: -0.60, V_Y: -4.88, P: 8.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.04, X: 96.04, Y: 10.31, V_X: -0.59, V_Y: -4.89, P: 8.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.04, X: 96.04, Y: 10.31, V_X: -0.59, V_Y: -4.90, P: 8.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.05, X: 96.03, Y: 10.27, V_X: -0.59, V_Y: -4.86, P: 8.84, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.05, X: 96.03, Y: 10.27, V_X: -0.58, V_Y: -4.86, P: 8.84, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.05, X: 96.03, Y: 10.26, V_X: -0.58, V_Y: -4.87, P: 8.84, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.06, X: 96.03, Y: 10.22, V_X: -0.58, V_Y: -4.83, P: 8.83, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.06, X: 96.02, Y: 10.22, V_X: -0.57, V_Y: -4.84, P: 8.83, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.07, X: 96.02, Y: 10.18, V_X: -0.57, V_Y: -4.80, P: 8.82, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.08, X: 96.02, Y: 10.15, V_X: -0.53, V_Y: -4.85, P: 8.82, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.11, X: 96.00, Y: 10.01, V_X: -0.53, V_Y: -4.70, P: 8.79, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.11, X: 96.00, Y: 10.00, V_X: -0.53, V_Y: -4.71, P: 8.79, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Zdar!
