Cas: 0.00, X: 70.00, Y: 100.00, V_X: -1.00, V_Y: 0.00, P: 20.00, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.86, X: 109.49, Y: 62.98, V_X: 4.80, V_Y: -4.20, P: 14.70, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.89, X: 109.65, Y: 62.83, V_X: 4.80, V_Y: -4.43, P: 14.70, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.94, X: 109.89, Y: 62.62, V_X: 4.80, V_Y: -4.18, P: 14.65, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.99, X: 110.13, Y: 62.40, V_X: 4.80, V_Y: -4.53, P: 14.65, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.06, X: 110.45, Y: 62.11, V_X: 4.80, V_Y: -4.20, P: 14.58, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.09, X: 110.61, Y: 61.96, V_X: 4.80, V_Y: -4.43, P: 14.58, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.14, X: 110.85, Y: 61.75, V_X: 4.80, V_Y: -4.18, P: 14.53, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.19, X: 111.09, Y: 61.53, V_X: 4.80, V_Y: -4.53, P: 14.53, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.26, X: 111.41, Y: 61.24, V_X: 4.80, V_Y: -4.20, P: 14.47, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.29, X: 111.57, Y: 61.10, V_X: 4.80, V_Y: -4.43, P: 14.47, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.34, X: 111.82, Y: 60.87, V_X: 4.80, V_Y: -4.17, P: 14.42, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.39, X: 112.05, Y: 60.66, V_X: 4.80, V_Y: -4.52, P: 14.42, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.46, X: 112.37, Y: 60.37, V_X: 4.80, V_Y: -4.18, P: 14.35, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.51, X: 112.61, Y: 60.16, V_X: 4.80, V_Y: -4.53, P: 14.35, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.57, X: 112.93, Y: 59.86, V_X: 4.80, V_Y: -4.20, P: 14.28, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.61, X: 113.09, Y: 59.72, V_X: 4.80, V_Y: -4.43, P: 14.28, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.66, X: 113.34, Y: 59.51, V_X: 4.80, V_Y: -4.18, P: 14.23, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.71, X: 113.58, Y: 59.29, V_X: 4.80, V_Y: -4.53, P: 14.23, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.77, X: 113.90, Y: 59.00, V_X: 4.80, V_Y: -4.20, P: 14.17, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.81, X: 114.06, Y: 58.84, V_X: 4.80, V_Y: -4.44, P: 14.17, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.86, X: 114.30, Y: 58.64, V_X: 4.80, V_Y: -4.20, P: 14.12, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.89, X: 114.46, Y: 58.49, V_X: 4.80, V_Y: -4.44, P: 14.12, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.94, X: 114.70, Y: 58.28, V_X: 4.80, V_Y: -4.19, P: 14.07, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.97, X: 114.86, Y: 58.13, V_X: 4.80, V_Y: -4.42, P: 14.07, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.02, X: 115.10, Y: 57.92, V_X: 4.80, V_Y: -4.17, P: 14.02, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.07, X: 115.34, Y: 57.70, V_X: 4.80, V_Y: -4.52, P: 14.02, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.14, X: 115.66, Y: 57.41, V_X: 4.80, V_Y: -4.19, P: 13.95, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.17, X: 115.82, Y: 57.27, V_X: 4.80, V_Y: -4.42, P: 13.95, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.22, X: 116.06, Y: 57.05, V_X: 4.80, V_Y: -4.17, P: 13.90, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.27, X: 116.30, Y: 56.84, V_X: 4.80, V_Y: -4.52, P: 13.90, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.34, X: 116.62, Y: 56.54, V_X: 4.80, V_Y: -4.18, P: 13.83, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.39, X: 116.86, Y: 56.33, V_X: 4.80, V_Y: -4.52, P: 13.83, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.46, X: 117.18, Y: 56.04, V_X: 4.80, V_Y: -4.19, P: 13.77, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.49, X: 117.34, Y: 55.89, V_X: 4.80, V_Y: -4.42, P: 13.77, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.54, X: 117.58, Y: 55.68, V_X: 4.80, V_Y: -4.17, P: 13.72, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.59, X: 117.82, Y: 55.46, V_X: 4.80, V_Y: -4.52, P: 13.72, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.66, X: 118.14, Y: 55.17, V_X: 4.80, V_Y: -4.19, P: 13.65, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.69, X: 118.30, Y: 55.03, V_X: 4.80, V_Y: -4.42, P: 13.65, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.74, X: 118.54, Y: 54.81, V_X: 4.80, V_Y: -4.17, P: 13.60, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.79, X: 118.78, Y: 54.60, V_X: 4.80, V_Y: -4.52, P: 13.60, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.86, X: 119.10, Y: 54.31, V_X: 4.80, V_Y: -4.19, P: 13.53, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.89, X: 119.26, Y: 54.16, V_X: 4.80, V_Y: -4.42, P: 13.53, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.94, X: 119.50, Y: 53.95, V_X: 4.80, V_Y: -4.17, P: 13.48, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.99, X: 119.74, Y: 53.73, V_X: 4.80, V_Y: -4.52, P: 13.48, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.06, X: 120.06, Y: 53.44, V_X: 4.80, V_Y: -4.19, P: 13.42, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.09, X: 120.22, Y: 53.30, V_X: 4.80, V_Y: -4.42, P: 13.42, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.14, X: 120.46, Y: 53.08, V_X: 4.80, V_Y: -4.17, P: 13.37, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.19, X: 120.70, Y: 52.87, V_X: 4.80, V_Y: -4.52, P: 13.37, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.26, X: 121.02, Y: 52.58, V_X: 4.80, V_Y: -4.19, P: 13.30, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.29, X: 121.18, Y: 52.43, V_X: 4.80, V_Y: -4.42, P: 13.30, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.34, X: 121.43, Y: 52.21, V_X: 4.80, V_Y: -4.16, P: 13.25, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.39, X: 121.66, Y: 52.00, V_X: 4.80, V_Y: -4.50, P: 13.25, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.46, X: 121.98, Y: 51.71, V_X: 4.80, V_Y: -4.17, P: 13.18, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.51, X: 122.22, Y: 51.49, V_X: 4.80, V_Y: -4.52, P: 13.18, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.57, X: 122.54, Y: 51.20, V_X: 4.80, V_Y: -4.19, P: 13.11, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.61, X: 122.70, Y: 51.06, V_X: 4.80, V_Y: -4.42, P: 13.11, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.66, X: 122.94, Y: 50.85, V_X: 4.80, V_Y: -4.17, P: 13.06, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.71, X: 123.18, Y: 50.63, V_X: 4.80, V_Y: -4.52, P: 13.06, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.77, X: 123.50, Y: 50.34, V_X: 4.80, V_Y: -4.19, P: 13.00, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.81, X: 123.66, Y: 50.20, V_X: 4.80, V_Y: -4.42, P: 13.00, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.86, X: 123.90, Y: 49.98, V_X: 4.80, V_Y: -4.17, P: 12.95, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.91, X: 124.14, Y: 49.76, V_X: 4.80, V_Y: -4.52, P: 12.95, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.97, X: 124.46, Y: 49.47, V_X: 4.80, V_Y: -4.19, P: 12.88, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.01, X: 124.62, Y: 49.33, V_X: 4.80, V_Y: -4.42, P: 12.88, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.06, X: 124.87, Y: 49.12, V_X: 4.80, V_Y: -4.17, P: 12.83, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.11, X: 125.11, Y: 48.90, V_X: 4.80, V_Y: -4.52, P: 12.83, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.17, X: 125.43, Y: 48.61, V_X: 4.80, V_Y: -4.19, P: 12.76, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.21, X: 125.59, Y: 48.46, V_X: 4.80, V_Y: -4.42, P: 12.76, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.26, X: 125.83, Y: 48.25, V_X: 4.80, V_Y: -4.17, P: 12.71, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.31, X: 126.08, Y: 48.02, V_X: 4.80, V_Y: -4.54, P: 12.71, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.39, X: 126.47, Y: 47.67, V_X: 4.80, V_Y: -4.15, P: 12.63, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.44, X: 126.71, Y: 47.45, V_X: 4.80, V_Y: -4.50, P: 12.63, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.51, X: 127.03, Y: 47.16, V_X: 4.80, V_Y: -4.16, P: 12.57, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.56, X: 127.27, Y: 46.95, V_X: 4.80, V_Y: -4.51, P: 12.57, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.62, X: 127.59, Y: 46.66, V_X: 4.80, V_Y: -4.18, P: 12.50, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.67, X: 127.83, Y: 46.44, V_X: 4.80, V_Y: -4.53, P: 12.50, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.74, X: 128.15, Y: 46.15, V_X: 4.80, V_Y: -4.20, P: 12.43, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.77, X: 128.31, Y: 46.01, V_X: 4.80, V_Y: -4.43, P: 12.43, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.83, X: 128.58, Y: 45.76, V_X: 4.80, V_Y: -4.15, P: 12.38, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.91, X: 128.96, Y: 45.41, V_X: 4.80, V_Y: -4.70, P: 12.38, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.02, X: 129.51, Y: 44.91, V_X: 4.80, V_Y: -4.13, P: 12.26, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.07, X: 129.75, Y: 44.69, V_X: 4.80, V_Y: -4.48, P: 12.26, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.14, X: 130.07, Y: 44.41, V_X: 4.80, V_Y: -4.15, P: 12.20, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.19, X: 130.31, Y: 44.19, V_X: 4.80, V_Y: -4.50, P: 12.20, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.26, X: 130.63, Y: 43.90, V_X: 4.80, V_Y: -4.17, P: 12.13, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.31, X: 130.89, Y: 43.67, V_X: 4.80, V_Y: -4.54, P: 12.13, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.39, X: 131.27, Y: 43.32, V_X: 4.80, V_Y: -4.14, P: 12.05, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.44, X: 131.53, Y: 43.08, V_X: 4.80, V_Y: -4.52, P: 12.05, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.51, X: 131.83, Y: 42.81, V_X: 4.80, V_Y: -4.21, P: 11.99, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.54, X: 131.99, Y: 42.67, V_X: 4.80, V_Y: -4.45, P: 11.99, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.59, X: 132.23, Y: 42.45, V_X: 4.80, V_Y: -4.20, P: 11.94, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.62, X: 132.39, Y: 42.31, V_X: 4.80, V_Y: -4.43, P: 11.94, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.67, X: 132.63, Y: 42.09, V_X: 4.80, V_Y: -4.18, P: 11.89, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.72, X: 132.87, Y: 41.88, V_X: 4.80, V_Y: -4.53, P: 11.89, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.79, X: 133.19, Y: 41.58, V_X: 4.80, V_Y: -4.20, P: 11.82, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.82, X: 133.35, Y: 41.44, V_X: 4.80, V_Y: -4.43, P: 11.82, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.87, X: 133.59, Y: 41.23, V_X: 4.80, V_Y: -4.18, P: 11.77, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.92, X: 133.83, Y: 41.01, V_X: 4.80, V_Y: -4.53, P: 11.77, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.99, X: 134.15, Y: 40.72, V_X: 4.80, V_Y: -4.20, P: 11.71, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.02, X: 134.31, Y: 40.57, V_X: 4.80, V_Y: -4.43, P: 11.71, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.07, X: 134.55, Y: 40.36, V_X: 4.80, V_Y: -4.18, P: 11.66, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.12, X: 134.79, Y: 40.14, V_X: 4.80, V_Y: -4.53, P: 11.66, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.19, X: 135.11, Y: 39.85, V_X: 4.80, V_Y: -4.20, P: 11.59, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.22, X: 135.27, Y: 39.70, V_X: 4.80, V_Y: -4.43, P: 11.59, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.27, X: 135.51, Y: 39.49, V_X: 4.80, V_Y: -4.18, P: 11.54, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.31, X: 135.69, Y: 39.33, V_X: 4.80, V_Y: -4.44, P: 11.54, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.36, X: 135.92, Y: 39.13, V_X: 4.80, V_Y: -4.21, P: 11.49, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.39, X: 136.08, Y: 38.98, V_X: 4.80, V_Y: -4.44, P: 11.49, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.44, X: 136.32, Y: 38.77, V_X: 4.80, V_Y: -4.19, P: 11.44, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.47, X: 136.48, Y: 38.62, V_X: 4.80, V_Y: -4.43, P: 11.44, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.52, X: 136.72, Y: 38.41, V_X: 4.80, V_Y: -4.18, P: 11.39, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.57, X: 136.96, Y: 38.19, V_X: 4.80, V_Y: -4.53, P: 11.39, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.64, X: 137.28, Y: 37.90, V_X: 4.80, V_Y: -4.19, P: 11.33, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.67, X: 137.44, Y: 37.76, V_X: 4.80, V_Y: -4.42, P: 11.33, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.72, X: 137.68, Y: 37.54, V_X: 4.80, V_Y: -4.17, P: 11.28, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.77, X: 137.92, Y: 37.33, V_X: 4.80, V_Y: -4.52, P: 11.28, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.84, X: 138.25, Y: 37.02, V_X: 4.80, V_Y: -4.18, P: 11.21, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.89, X: 138.48, Y: 36.82, V_X: 4.80, V_Y: -4.51, P: 11.21, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.96, X: 138.80, Y: 36.53, V_X: 4.80, V_Y: -4.18, P: 11.14, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.01, X: 139.04, Y: 36.31, V_X: 4.80, V_Y: -4.53, P: 11.14, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.07, X: 139.36, Y: 36.02, V_X: 4.80, V_Y: -4.19, P: 11.07, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.11, X: 139.52, Y: 35.88, V_X: 4.80, V_Y: -4.43, P: 11.07, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.16, X: 139.76, Y: 35.66, V_X: 4.80, V_Y: -4.18, P: 11.02, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.21, X: 140.00, Y: 35.44, V_X: 4.80, V_Y: -4.53, P: 11.02, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.27, X: 140.32, Y: 35.15, V_X: 4.80, V_Y: -4.19, P: 10.96, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.31, X: 140.50, Y: 34.99, V_X: 4.80, V_Y: -4.45, P: 10.96, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.36, X: 140.72, Y: 34.79, V_X: 4.80, V_Y: -4.22, P: 10.91, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.39, X: 140.88, Y: 34.65, V_X: 4.80, V_Y: -4.45, P: 10.91, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.44, X: 141.12, Y: 34.43, V_X: 4.80, V_Y: -4.20, P: 10.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.47, X: 141.28, Y: 34.29, V_X: 4.80, V_Y: -4.43, P: 10.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.52, X: 141.52, Y: 34.07, V_X: 4.80, V_Y: -4.18, P: 10.81, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.56, X: 141.68, Y: 33.93, V_X: 4.80, V_Y: -4.42, P: 10.81, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.61, X: 141.92, Y: 33.71, V_X: 4.80, V_Y: -4.17, P: 10.76, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.66, X: 142.16, Y: 33.50, V_X: 4.80, V_Y: -4.52, P: 10.76, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.72, X: 142.48, Y: 33.21, V_X: 4.80, V_Y: -4.18, P: 10.69, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.76, X: 142.64, Y: 33.06, V_X: 4.80, V_Y: -4.42, P: 10.69, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.81, X: 142.88, Y: 32.85, V_X: 4.80, V_Y: -4.17, P: 10.64, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.86, X: 143.12, Y: 32.63, V_X: 4.80, V_Y: -4.52, P: 10.64, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.92, X: 143.44, Y: 32.34, V_X: 4.80, V_Y: -4.18, P: 10.58, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.97, X: 143.68, Y: 32.12, V_X: 4.80, V_Y: -4.53, P: 10.58, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.04, X: 144.00, Y: 31.83, V_X: 4.80, V_Y: -4.20, P: 10.51, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.07, X: 144.16, Y: 31.69, V_X: 4.80, V_Y: -4.43, P: 10.51, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.12, X: 144.40, Y: 31.47, V_X: 4.80, V_Y: -4.18, P: 10.46, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.16, X: 144.56, Y: 31.33, V_X: 4.80, V_Y: -4.42, P: 10.46, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.21, X: 144.80, Y: 31.12, V_X: 4.80, V_Y: -4.17, P: 10.41, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.26, X: 145.04, Y: 30.90, V_X: 4.80, V_Y: -4.52, P: 10.41, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.32, X: 145.36, Y: 30.61, V_X: 4.80, V_Y: -4.18, P: 10.34, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.36, X: 145.52, Y: 30.47, V_X: 4.80, V_Y: -4.42, P: 10.34, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.41, X: 145.76, Y: 30.25, V_X: 4.80, V_Y: -4.17, P: 10.29, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.46, X: 146.00, Y: 30.03, V_X: 4.80, V_Y: -4.52, P: 10.29, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.52, X: 146.32, Y: 29.74, V_X: 4.80, V_Y: -4.18, P: 10.23, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.57, X: 146.56, Y: 29.53, V_X: 4.80, V_Y: -4.53, P: 10.23, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.64, X: 146.88, Y: 29.24, V_X: 4.80, V_Y: -4.20, P: 10.16, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.67, X: 147.04, Y: 29.09, V_X: 4.80, V_Y: -4.43, P: 10.16, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.72, X: 147.28, Y: 28.88, V_X: 4.80, V_Y: -4.18, P: 10.11, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.76, X: 147.44, Y: 28.73, V_X: 4.80, V_Y: -4.42, P: 10.11, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.81, X: 147.68, Y: 28.52, V_X: 4.80, V_Y: -4.17, P: 10.06, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.86, X: 147.93, Y: 28.30, V_X: 4.80, V_Y: -4.52, P: 10.06, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.92, X: 148.25, Y: 28.01, V_X: 4.80, V_Y: -4.18, P: 9.99, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.96, X: 148.41, Y: 27.87, V_X: 4.80, V_Y: -4.42, P: 9.99, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.01, X: 148.65, Y: 27.65, V_X: 4.80, V_Y: -4.17, P: 9.94, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
